Date,Open,High,Low,Close,Volume,Change
2026-02-25,229500,259500,224500,246000,838515,0.09821428571428581
2026-02-26,239000,243500,232000,239000,906126,-0.028455284552845517
2026-02-27,240000,241000,227000,230000,672911,-0.03765690376569042
2026-03-03,221000,236250,220000,221500,633693,-0.036956521739130443
2026-03-04,215000,215500,196100,197500,624203,-0.10835214446952601
2026-03-05,212000,219500,205500,214000,542592,0.08354430379746836
2026-03-06,203500,211750,201000,210000,353025,-0.01869158878504673
2026-03-09,192000,200500,190500,200500,339266,-0.04523809523809519
2026-03-10,213000,215000,206000,211500,255956,0.05486284289276799
2026-03-11,223000,232000,220500,226500,520055,0.07092198581560294
2026-03-12,226500,226500,216500,218500,526197,-0.03532008830022071
2026-03-13,209000,219000,208500,216000,436847,-0.011441647597253968
2026-03-16,213500,217500,209500,212000,236922,-0.01851851851851849
2026-03-17,217500,221000,214000,217000,208804,0.02358490566037741
2026-03-18,228500,245500,225000,235000,598488,0.08294930875576045
2026-03-19,229500,237000,227500,230500,234935,-0.019148936170212738
2026-03-20,232000,232000,220000,231500,569040,0.00433839479392617
2026-03-23,225500,225500,214000,217500,481137,-0.06047516198704106
2026-03-24,228000,228000,213000,222000,312515,0.020689655172413834
2026-03-25,233000,235500,226000,227500,493421,0.024774774774774855
2026-03-26,229000,229000,220500,222000,384833,-0.0241758241758242
2026-03-27,218000,224500,215000,223000,310598,0.0045045045045044585
2026-03-30,209500,221000,209000,219500,286890,-0.015695067264574036
2026-03-31,213000,217500,208000,210500,347780,-0.04100227790432798
2026-04-01,228000,229500,220000,227000,381511,0.07838479809976251
2026-04-02,228500,231500,214000,217000,351480,-0.04405286343612336
2026-04-03,223000,227000,220000,221000,141907,0.018433179723502224
2026-04-06,222000,229500,222000,226000,163542,0.02262443438914019
2026-04-07,230500,234500,220500,222000,209007,-0.017699115044247815
2026-04-08,240500,243000,230500,238500,402137,0.07432432432432434
2026-04-09,234500,236500,224000,230000,453988,-0.03563941299790352
2026-04-10,233000,237000,232000,234500,324396,0.019565217391304346
2026-04-13,233500,236000,231000,235000,381274,0.002132196162046851
2026-04-14,238500,250000,238500,246000,431551,0.04680851063829783
2026-04-15,252000,262500,251500,258000,423868,0.04878048780487809
2026-04-16,258000,262000,255000,258000,280130,0.0
2026-04-17,256000,257000,252000,253500,170779,-0.01744186046511631
2026-04-20,256500,257500,251000,253500,173309,0.0
2026-04-21,254000,259000,252750,256000,208078,0.009861932938856066
2026-04-22,253500,255500,246000,247500,282061,-0.033203125
2026-04-23,255500,260000,251000,255500,476920,0.03232323232323231
2026-04-24,253500,255500,244000,244500,275279,-0.043052837573385516
2026-04-27,244500,250500,241500,250000,328458,0.02249488752556239
2026-04-28,248000,255000,246500,252000,293762,0.008000000000000007
2026-04-29,252000,255000,248500,252000,191784,0.0
2026-04-30,249500,252500,246500,249500,1573209,-0.009920634920634885
2026-05-04,256000,270000,251500,265000,694674,0.06212424849699394
2026-05-06,280500,308000,270000,298000,787419,0.12452830188679243
2026-05-07,304000,307000,294500,300000,549698,0.006711409395973256
2026-05-08,302000,303000,286000,295000,389032,-0.01666666666666672
2026-05-11,310000,314500,298000,299500,469336,0.015254237288135686
2026-05-12,306500,316500,291500,299500,537010,0.0
2026-05-13,297000,308000,289500,306000,331525,0.02170283806343898
2026-05-14,310000,334500,308000,330000,622246,0.07843137254901955
2026-05-15,332000,339500,300000,310000,665867,-0.06060606060606055
2026-05-18,307500,324000,302000,313500,394802,0.011290322580645107
2026-05-19,314000,325500,307500,312000,562673,-0.004784688995215336
2026-05-20,316500,323000,293500,312000,479750,0.0
2026-05-21,339500,359000,331500,355000,436740,0.13782051282051277
2026-05-22,355000,370000,352500,364500,424209,0.026760563380281654
2026-05-26,367000,373500,344500,348000,464462,-0.04526748971193417
2026-05-27,365000,370500,350500,354500,424017,0.018678160919540332
